Pair,ClosePrice,CloseTime,QuoteAssetVolume
BTCUSDT,66228.25,1718495999999,758175888.0283372
BTCUSDT,66676.87,1718582399999,624653672.6138575
BTCUSDT,66504.33,1718668799999,1812061226.756565
BTCUSDT,65175.32,1718755199999,2755141806.03109
BTCUSDT,64974.37,1718841599999,1307731953.9545317
BTCUSDT,64869.99,1718927999999,1584896152.16637
BTCUSDT,64143.56,1719014399999,1665541539.708616
BTCUSDT,64262.01,1719100799999,470027247.3402083
BTCUSDT,63210.01,1719187199999,526848525.0029452
BTCUSDT,60293.3,1719273599999,3180853460.924751
BTCUSDT,61806.01,1719359999999,1914901308.84587
BTCUSDT,60864.99,1719446399999,1381716993.355492
BTCUSDT,61706.47,1719532799999,1126705164.782892
BTCUSDT,60427.84,1719619199999,1519872032.026636
BTCUSDT,60986.68,1719705599999,701345872.4881144
BTCUSDT,62772.01,1719791999999,1070250012.5446604
BTCUSDT,43082.94,1706831999999,1497121440.644002
BTCUSDT,43200.0,1706918399999,1277919437.2905612
BTCUSDT,43011.09,1707004799999,518775350.03360087
BTCUSDT,42582.88,1707091199999,730999557.7083682
BTCUSDT,42708.7,1707177599999,1262620640.5407171
BTCUSDT,43098.95,1707263999999,1061049582.6002768
BTCUSDT,44349.6,1707350399999,1496013692.382922
BTCUSDT,45288.65,1707436799999,2042912128.1517663
BTCUSDT,47132.77,1707523199999,3453043306.420976
BTCUSDT,47751.09,1707609599999,1176079377.6922762
BTCUSDT,48299.99,1707695999999,1443314885.7714052
BTCUSDT,49917.27,1707782399999,2898220863.0181804
BTCUSDT,49699.59,1707868799999,2745025370.067447
BTCUSDT,51795.17,1707955199999,2919604456.723313
BTCUSDT,51880.0,1708041599999,2802825737.9920154
BTCUSDT,52124.11,1708127999999,1965003863.9713345
BTCUSDT,51642.64,1708214399999,1319908544.9790893
BTCUSDT,52137.67,1708300799999,1139209588.4334626
BTCUSDT,51774.73,1708387199999,1539600521.6007729
BTCUSDT,52258.82,1708473599999,2574874999.3787174
BTCUSDT,51849.39,1708559999999,2210278288.725095
BTCUSDT,51288.42,1708646399999,1820949707.158534
BTCUSDT,50744.15,1708732799999,1559143576.8296163
BTCUSDT,51568.22,1708819199999,847793393.571868
BTCUSDT,51728.85,1708905599999,966951114.4504627
BTCUSDT,54476.47,1708991999999,2710403072.980595
BTCUSDT,57037.34,1709078399999,3795949115.224932
BTCUSDT,62432.1,1709164799999,7162581994.48574
BTCUSDT,61130.98,1709251199999,4872212871.27608
BTCUSDT,62387.9,1709337599999,2956537377.9660296
BTCUSDT,61987.28,1709423999999,1582566973.834093
BTCUSDT,63113.97,1709510399999,1804536272.9443457
BTCUSDT,68245.71,1709596799999,5568877537.081252
BTCUSDT,63724.01,1709683199999,8674526591.28714
BTCUSDT,66074.04,1709769599999,5197743036.597276
BTCUSDT,66823.17,1709855999999,3548088039.273608
BTCUSDT,68124.19,1709942399999,5044395324.399055
BTCUSDT,68313.27,1710028799999,1355964036.9092987
BTCUSDT,68955.88,1710115199999,2659307501.094578
BTCUSDT,72078.1,1710201599999,5352704377.618805
BTCUSDT,71452.01,1710287999999,4909667978.559338
BTCUSDT,73072.41,1710374399999,3829764501.253793
BTCUSDT,71388.94,1710460799999,5132189849.096632
BTCUSDT,69499.85,1710547199999,7065279917.872112
BTCUSDT,65300.63,1710633599999,3788544202.884856
BTCUSDT,68393.48,1710719999999,3322963634.2425127
BTCUSDT,67609.99,1710806399999,3768277912.4189186
BTCUSDT,61937.4,1710892799999,6484805948.535393
BTCUSDT,67840.51,1710979199999,5769770052.062583
BTCUSDT,65501.27,1711065599999,3551223142.964417
BTCUSDT,63796.64,1711151999999,3310481978.107645
BTCUSDT,63990.01,1711238399999,1706152172.6316135
BTCUSDT,67209.99,1711324799999,2059312948.6486876
BTCUSDT,69880.01,1711411199999,3679964073.811213
BTCUSDT,69988.0,1711497599999,2738537345.33588
BTCUSDT,69469.99,1711583999999,3426458581.9433436
BTCUSDT,70780.6,1711670399999,2500571208.002628
BTCUSDT,69850.54,1711756799999,1779608477.3224535
BTCUSDT,69582.18,1711843199999,954555919.6855744
BTCUSDT,71280.01,1711929599999,1367523707.2612453
BTCUSDT,29705.99,1690934399999,1299160215.077924
BTCUSDT,29186.01,1691020799999,1419729744.649752
BTCUSDT,29193.64,1691107199999,773302705.4947629
BTCUSDT,29113.99,1691193599999,686643453.3930904
BTCUSDT,29072.13,1691279999999,338478560.12182474
BTCUSDT,29088.42,1691366399999,383209498.87775046
BTCUSDT,29211.06,1691452799999,899492595.6812717
BTCUSDT,29770.42,1691539199999,1352934531.6659672
BTCUSDT,29581.99,1691625599999,1130396850.0974116
BTCUSDT,29455.75,1691711999999,692863472.0877249
BTCUSDT,29426.03,1691798399999,607176051.3015367
BTCUSDT,29430.17,1691884799999,263949405.54340288
BTCUSDT,29303.84,1691971199999,326264625.2296824
BTCUSDT,29430.93,1692057599999,924613476.681799
BTCUSDT,29200.0,1692143999999,806683957.3100157
BTCUSDT,28730.51,1692230399999,959870747.0063143
BTCUSDT,26623.41,1692316799999,2755821274.340605
BTCUSDT,26054.0,1692403199999,1834219523.699404
BTCUSDT,26100.01,1692489599999,680623880.8247553
BTCUSDT,26189.99,1692575999999,497880752.23011583
BTCUSDT,26126.92,1692662399999,788205156.3215923
BTCUSDT,26056.0,1692748799999,886782344.160293
BTCUSDT,26432.72,1692835199999,1156326251.922411
BTCUSDT,26180.05,1692921599999,792966965.8982657
BTCUSDT,26060.01,1693007999999,722611079.1898074
BTCUSDT,26017.37,1693094399999,261041530.4758038
BTCUSDT,26101.77,1693180799999,315548363.0193776
BTCUSDT,26120.0,1693267199999,591008939.17657
BTCUSDT,27716.34,1693353599999,2023326050.758479
BTCUSDT,27299.99,1693439999999,969086451.1625257
BTCUSDT,25940.78,1693526399999,1360373186.0116708
BTCUSDT,44179.55,1704153599999,1169995682.0280013
BTCUSDT,44946.91,1704239999999,2944331821.823076
BTCUSDT,42845.23,1704326399999,3507104563.744232
BTCUSDT,44151.1,1704412799999,2095095359.4936347
BTCUSDT,44145.11,1704499199999,2100953924.3687155
BTCUSDT,43968.32,1704585599999,781212883.4916061
BTCUSDT,43929.02,1704671999999,1014635096.1241482
BTCUSDT,46951.04,1704758399999,3298772150.6815076
BTCUSDT,46110.0,1704844799999,3251442072.8083963
BTCUSDT,46653.99,1704931199999,4123809481.712767
BTCUSDT,46339.16,1705017599999,4105139605.028302
BTCUSDT,42782.73,1705103999999,3827483735.576057
BTCUSDT,42847.99,1705190399999,1547370611.5531662
BTCUSDT,41732.35,1705276799999,1202212782.257693
BTCUSDT,42511.1,1705363199999,1718982911.1081028
BTCUSDT,43137.95,1705449599999,1931947150.0590703
BTCUSDT,42776.1,1705535999999,1419888430.9228892
BTCUSDT,41327.5,1705622399999,1839426541.2635791
BTCUSDT,41659.03,1705708799999,1993846466.538752
BTCUSDT,41696.04,1705795199999,662768008.1509343
BTCUSDT,41580.33,1705881599999,489151571.0309043
BTCUSDT,39568.02,1705967999999,2247452153.7954326
BTCUSDT,39897.6,1706054399999,2275851990.6468267
BTCUSDT,40084.88,1706140799999,1569704923.8307493
BTCUSDT,39961.09,1706227199999,1238813296.1526136
BTCUSDT,41823.51,1706313599999,1951700659.289807
BTCUSDT,42120.63,1706399999999,678418702.3509445
BTCUSDT,42031.06,1706486399999,1154365891.668259
BTCUSDT,43302.7,1706572799999,1343462280.3618684
BTCUSDT,42941.1,1706659199999,1633251085.6713595
BTCUSDT,42580.0,1706745599999,1711665577.0530825
BTCUSDT,25805.05,1693612799999,1059444591.7097493
BTCUSDT,25869.51,1693699199999,419812969.94685984
BTCUSDT,25971.21,1693785599999,453100690.1021077
BTCUSDT,25826.02,1693871999999,563532890.5699993
BTCUSDT,25792.1,1693958399999,548893707.6002005
BTCUSDT,25759.95,1694044799999,700763180.8011677
BTCUSDT,26255.0,1694131199999,718923008.9071183
BTCUSDT,25910.5,1694217599999,754184537.1096923
BTCUSDT,25901.61,1694303999999,284109473.8075783
BTCUSDT,25841.61,1694390399999,483577459.20553446
BTCUSDT,25162.52,1694476799999,1057371884.6697066
BTCUSDT,25840.1,1694563199999,1464393036.9616623
BTCUSDT,26222.0,1694649599999,825437881.4687591
BTCUSDT,26522.73,1694735999999,1015267319.7730227
BTCUSDT,26600.0,1694822399999,695203258.0004445
BTCUSDT,26559.67,1694908799999,370889866.4592735
BTCUSDT,26527.51,1694995199999,344703727.5601071
BTCUSDT,26762.51,1695081599999,1158780347.6253047
BTCUSDT,27210.26,1695167999999,981539255.55962
BTCUSDT,27125.0,1695254399999,927206075.9626272
BTCUSDT,26568.08,1695340799999,920768143.3513128
BTCUSDT,26580.14,1695427199999,484331618.9485319
BTCUSDT,26575.96,1695513599999,250873957.3886738
BTCUSDT,26248.38,1695599999999,416368301.3736848
BTCUSDT,26304.81,1695686399999,688252596.3809944
BTCUSDT,26221.67,1695772799999,485217905.0421048
BTCUSDT,26372.99,1695859199999,918797815.048481
BTCUSDT,27021.39,1695945599999,1193420040.1309185
BTCUSDT,26906.96,1696031999999,767827314.931909
BTCUSDT,26962.56,1696118399999,345406056.6806953
BTCUSDT,28452.73,1680393599999,860804237.452269
BTCUSDT,28171.87,1680479999999,1053600933.0676804
BTCUSDT,27800.0,1680566399999,2214361048.7823668
BTCUSDT,28165.47,1680652799999,1397141464.875036
BTCUSDT,28170.01,1680739199999,1721098539.0660567
BTCUSDT,28033.82,1680825599999,1122713087.5561826
BTCUSDT,27906.33,1680911999999,691323748.9286413
BTCUSDT,27938.38,1680998399999,545324518.6860753
BTCUSDT,28323.76,1681084799999,913915923.6951956
BTCUSDT,29637.34,1681171199999,1955300943.1708305
BTCUSDT,30200.42,1681257599999,2046078278.0821176
BTCUSDT,29888.07,1681343999999,1863497606.1415305
BTCUSDT,30373.84,1681430399999,1571091101.1299672
BTCUSDT,30466.93,1681516799999,2323267494.38023
BTCUSDT,30295.09,1681603199999,772211097.614016
BTCUSDT,30304.65,1681689599999,801322926.1525651
BTCUSDT,29430.27,1681775999999,1675287761.4330356
BTCUSDT,30380.01,1681862399999,1861001491.9786973
BTCUSDT,28797.1,1681948799999,2541283888.3034472
BTCUSDT,28243.65,1682035199999,2198854031.424746
BTCUSDT,27262.84,1682121599999,2164667611.9354606
BTCUSDT,27816.85,1682207999999,989379475.3218232
BTCUSDT,27590.6,1682294399999,959389698.7572552
BTCUSDT,27510.93,1682380799999,1458406515.6404212
BTCUSDT,28300.79,1682467199999,1446329375.242731
BTCUSDT,28415.29,1682553599999,3719701461.909163
BTCUSDT,29472.77,1682639999999,2784859692.36462
BTCUSDT,29311.7,1682726399999,1590683771.668198
BTCUSDT,29230.45,1682812799999,599466910.0466621
BTCUSDT,29233.21,1682899199999,1172155267.8761897
BTCUSDT,27992.57,1696204799999,674657121.9944204
BTCUSDT,27494.51,1696291199999,1600944483.4902065
BTCUSDT,27426.46,1696377599999,794301815.4265021
BTCUSDT,27778.57,1696463999999,820421385.2557852
BTCUSDT,27410.39,1696550399999,849415594.0472504
BTCUSDT,27931.09,1696636799999,1052864393.8176136
BTCUSDT,27956.67,1696723199999,372820279.52314305
BTCUSDT,27917.05,1696809599999,549839951.4800811
BTCUSDT,27590.12,1696895999999,870014634.3621609
BTCUSDT,27390.12,1696982399999,626258724.2775784
BTCUSDT,26875.52,1697068799999,1007065585.9346406
BTCUSDT,26759.63,1697155199999,626909068.3868717
BTCUSDT,26862.0,1697241599999,647553796.3580662
BTCUSDT,26852.48,1697327999999,280059019.0534013
BTCUSDT,27154.15,1697414399999,412673965.3439348
BTCUSDT,28500.78,1697500799999,2210785548.236096
BTCUSDT,28395.91,1697587199999,1090741746.4830873
BTCUSDT,28320.0,1697673599999,914773525.1527581
BTCUSDT,28713.71,1697759999999,1023984017.0322788
BTCUSDT,29669.04,1697846399999,1753411192.5510907
BTCUSDT,29909.8,1697932799999,821964508.4353629
BTCUSDT,29992.46,1698019199999,683854827.8969324
BTCUSDT,33069.99,1698105599999,2941620022.865188
BTCUSDT,33922.73,1698191999999,3933194868.1611967
BTCUSDT,34496.05,1698278399999,1888210825.6063828
BTCUSDT,34151.66,1698364799999,1363077907.10912
BTCUSDT,33892.02,1698451199999,1096889423.419842
BTCUSDT,34081.0,1698537599999,575936523.347353
BTCUSDT,34525.89,1698623999999,711652985.1790963
BTCUSDT,34474.73,1698710399999,1159771907.6421053
BTCUSDT,34639.77,1698796799999,1125442444.4884882
BTCUSDT,29331.69,1609545599999,1582526989.1618726
BTCUSDT,32178.33,1609631999999,4073842163.6715407
BTCUSDT,33000.05,1609718399999,4057598425.492016
BTCUSDT,31988.71,1609804799999,4429010349.695345
BTCUSDT,33949.53,1609891199999,3743617144.6469154
BTCUSDT,36769.36,1609977599999,4431954248.519614
BTCUSDT,39432.28,1610063999999,5062569943.383372
BTCUSDT,40582.81,1610150399999,5568443208.731365
BTCUSDT,40088.22,1610236799999,3054779029.161777
BTCUSDT,38150.02,1610323199999,4604034729.507071
BTCUSDT,35404.47,1610409599999,8426879770.740009
BTCUSDT,34051.24,1610495999999,4651302423.484116
BTCUSDT,37371.38,1610582399999,4322876606.419625
BTCUSDT,39144.5,1610668799999,3974826638.1450887
BTCUSDT,36742.22,1610755199999,4371588898.681637
BTCUSDT,35994.98,1610841599999,3178840336.1492844
BTCUSDT,35828.61,1610927999999,2843103040.240664
BTCUSDT,36631.27,1611014399999,2554843260.524399
BTCUSDT,35891.49,1611100799999,2935348499.344214
BTCUSDT,35468.23,1611187199999,3126721093.520776
BTCUSDT,30850.13,1611273599999,4281220573.9354296
BTCUSDT,32945.17,1611359999999,4483295872.022273
BTCUSDT,32078.0,1611446399999,2089098295.758437
BTCUSDT,32259.9,1611532799999,1864609665.3657017
BTCUSDT,32254.2,1611619199999,2958759288.5635686
BTCUSDT,32467.77,1611705599999,2708545364.494641
BTCUSDT,30366.15,1611791999999,2958081421.641559
BTCUSDT,33364.86,1611878399999,2953553214.0656815
BTCUSDT,34252.2,1611964799999,8195593336.228466
BTCUSDT,34262.88,1612051199999,2884500062.9380784
BTCUSDT,33092.98,1612137599999,2289641045.7580123
BTCUSDT,35421.43,1698883199999,1856348820.4794536
BTCUSDT,34941.59,1698969599999,1686141698.092171
BTCUSDT,34716.78,1699055999999,1347962831.5658624
BTCUSDT,35062.07,1699142399999,639958598.4198353
BTCUSDT,35011.88,1699228799999,859350974.0014893
BTCUSDT,35046.09,1699315199999,782427702.2653205
BTCUSDT,35399.12,1699401599999,1358031361.1978528
BTCUSDT,35624.72,1699487999999,1185492160.4927278
BTCUSDT,36701.09,1699574399999,3033417922.7826815
BTCUSDT,37301.63,1699660799999,1605069174.5241032
BTCUSDT,37130.0,1699747199999,851924612.7339427
BTCUSDT,37064.13,1699833599999,655570813.1382711
BTCUSDT,36462.93,1699919999999,1208037462.3041444
BTCUSDT,35551.19,1700006399999,1639130785.08681
BTCUSDT,37858.2,1700092799999,1963249656.5094736
BTCUSDT,36163.51,1700179199999,1744503339.0151725
BTCUSDT,36613.92,1700265599999,1391225051.1923273
BTCUSDT,36568.1,1700351999999,624434069.5256634
BTCUSDT,37359.86,1700438399999,781531839.4371592
BTCUSDT,37448.78,1700524799999,1343722642.386475
BTCUSDT,35741.65,1700611199999,1756747495.9818547
BTCUSDT,37408.34,1700697599999,1657141022.427348
BTCUSDT,37294.28,1700783999999,888826648.8541473
BTCUSDT,37713.57,1700870399999,1688715728.079148
BTCUSDT,37780.67,1700956799999,430165251.7609749
BTCUSDT,37447.43,1701043199999,797321193.5893991
BTCUSDT,37242.7,1701129599999,1112557435.2767923
BTCUSDT,37818.87,1701215999999,1414360251.6823456
BTCUSDT,37854.64,1701302399999,1252586505.66259
BTCUSDT,37723.96,1701388799999,934491058.9608141
BTCUSDT,28068.26,1682985599999,1828221138.95444
BTCUSDT,28669.86,1683071999999,1441733922.0116444
BTCUSDT,29026.16,1683158399999,1845961218.843244
BTCUSDT,28838.16,1683244799999,1233816136.1606576
BTCUSDT,29505.61,1683331199999,1709786814.901134
BTCUSDT,28848.2,1683417599999,1429517892.780502
BTCUSDT,28430.1,1683503999999,865838535.326382
BTCUSDT,27668.79,1683590399999,1903052694.6684127
BTCUSDT,27628.27,1683676799999,1106923908.3058467
BTCUSDT,27598.75,1683763199999,1971173412.435502
BTCUSDT,26968.62,1683849599999,1295799109.011004
BTCUSDT,26795.01,1683935999999,1777052127.731093
BTCUSDT,26775.28,1684022399999,612062852.0866882
BTCUSDT,26917.62,1684108799999,580801698.0002693
BTCUSDT,27162.14,1684195199999,1104633264.131574
BTCUSDT,27033.84,1684281599999,900273404.6010331
BTCUSDT,27405.61,1684367999999,1159714527.6352637
BTCUSDT,26821.28,1684454399999,1330745572.6946373
BTCUSDT,26880.26,1684540799999,772864757.1633048
BTCUSDT,27102.43,1684627199999,389225653.7451669
BTCUSDT,26747.78,1684713599999,575213570.2794422
BTCUSDT,26849.27,1684799999999,709594996.7242744
BTCUSDT,27219.61,1684886399999,1054565781.6023751
BTCUSDT,26329.01,1684972799999,1442636235.4543552
BTCUSDT,26473.79,1685059199999,984117789.7017612
BTCUSDT,26705.92,1685145599999,932817724.5940099
BTCUSDT,26854.27,1685231999999,403337263.0344908
BTCUSDT,28065.0,1685318399999,1205762341.9704952
BTCUSDT,27736.4,1685404799999,1182678581.6346693
BTCUSDT,27694.4,1685491199999,908653906.0072743
BTCUSDT,27210.35,1685577599999,1265952178.7798684
BTCUSDT,30585.9,1688255999999,533859338.1325383
BTCUSDT,30617.03,1688342399999,711031423.4334425
BTCUSDT,31156.2,1688428799999,1352635339.5043936
BTCUSDT,30766.51,1688515199999,1028794008.5245212
BTCUSDT,30504.81,1688601599999,1013694790.31705
BTCUSDT,29895.43,1688687999999,2181763648.99527
BTCUSDT,30344.7,1688774399999,1027461795.2332093
BTCUSDT,30284.63,1688860799999,395759717.57242787
BTCUSDT,30160.71,1688947199999,465781514.2589476
BTCUSDT,30411.57,1689033599999,1254289037.7420728
BTCUSDT,30622.1,1689119999999,868966244.2412691
BTCUSDT,30380.0,1689206399999,1166497472.4331727
BTCUSDT,31454.23,1689292799999,2194927210.224416
BTCUSDT,30312.01,1689379199999,1869443273.7476244
BTCUSDT,30289.52,1689465599999,427921094.3021783
BTCUSDT,30231.99,1689551999999,477189328.0072937
BTCUSDT,30138.0,1689638399999,929647644.243343
BTCUSDT,29859.13,1689724799999,897157095.477411
BTCUSDT,29909.21,1689811199999,769254865.285115
BTCUSDT,29800.0,1689897599999,1125950643.7116497
BTCUSDT,29901.72,1689983999999,713123417.7612139
BTCUSDT,29794.0,1690070399999,437785700.3396102
BTCUSDT,30083.75,1690156799999,548940321.0915866
BTCUSDT,29176.5,1690243199999,1162562413.8190155
BTCUSDT,29228.91,1690329599999,629531351.1145664
BTCUSDT,29351.96,1690415999999,995569172.1396835
BTCUSDT,29222.78,1690502399999,659594157.3443576
BTCUSDT,29314.14,1690588799999,702705076.837866
BTCUSDT,29352.9,1690675199999,318276733.8766431
BTCUSDT,29281.09,1690761599999,459830379.6509824
BTCUSDT,29232.25,1690847999999,663025204.2072345
BTCUSDT,33526.37,1612223999999,2791776658.0056057
BTCUSDT,35466.24,1612310399999,2716321896.3176084
BTCUSDT,37618.87,1612396799999,2951232788.1843047
BTCUSDT,36936.66,1612483199999,3452669022.153292
BTCUSDT,38290.24,1612569599999,2509278291.7515864
BTCUSDT,39186.94,1612655999999,3922095148.92815
BTCUSDT,38795.69,1612742399999,3256521384.2406106
BTCUSDT,46374.87,1612828799999,5881536976.635699
BTCUSDT,46420.42,1612915199999,5386255398.017187
BTCUSDT,44807.58,1613001599999,4431650130.251104
BTCUSDT,47969.51,1613087999999,4185630934.4108953
BTCUSDT,47287.6,1613174399999,4080571908.9676614
BTCUSDT,47153.69,1613260799999,3007710147.41816
BTCUSDT,48577.79,1613347199999,3584808348.834733
BTCUSDT,47911.1,1613433599999,3782219060.6647215
BTCUSDT,49133.45,1613519999999,4349983777.692368
BTCUSDT,52119.71,1613606399999,4365831514.815297
BTCUSDT,51552.6,1613692799999,3149973077.4874654
BTCUSDT,55906.0,1613779199999,4251167827.6842465
BTCUSDT,55841.19,1613865599999,4551890859.8512745
BTCUSDT,57408.57,1613951999999,3317998263.347889
BTCUSDT,54087.67,1614038399999,7213386720.436797
BTCUSDT,48891.0,1614124799999,8215839131.243385
BTCUSDT,49676.2,1614211199999,4574033001.379536
BTCUSDT,47073.73,1614297599999,4152188728.1416154
BTCUSDT,46276.87,1614383999999,5086374532.734615
BTCUSDT,46106.43,1614470399999,3105897438.550972
BTCUSDT,45135.66,1614556799999,3708359965.454581
BTCUSDT,49587.03,1614643199999,4057515794.865728
BTCUSDT,48440.65,1614729599999,3120472069.909453
BTCUSDT,50349.37,1614815999999,4109521257.5407
BTCUSDT,48374.09,1614902399999,4079837240.8567615
BTCUSDT,48751.71,1614988799999,3727133104.8373103
BTCUSDT,48882.2,1615075199999,2143910705.2915032
BTCUSDT,50971.75,1615161599999,2778875909.4491262
BTCUSDT,52375.17,1615247999999,3400847931.036074
BTCUSDT,54884.5,1615334399999,3861450964.654904
BTCUSDT,55851.59,1615420799999,4700197563.359213
BTCUSDT,57773.16,1615507199999,4612366201.00222
BTCUSDT,57221.72,1615593599999,4162054726.378839
BTCUSDT,61188.39,1615679999999,4933383453.245977
BTCUSDT,58968.31,1615766399999,3176397573.8846426
BTCUSDT,55605.2,1615852799999,5874241052.093372
BTCUSDT,56900.75,1615939199999,4304259207.6451
BTCUSDT,58912.97,1616025599999,3960992972.154292
BTCUSDT,57648.16,1616111999999,3900885761.2128057
BTCUSDT,58030.01,1616198399999,3052711147.9349246
BTCUSDT,58102.28,1616284799999,2616535093.051585
BTCUSDT,57351.56,1616371199999,2774223129.62381
BTCUSDT,54083.25,1616457599999,3527479514.3256526
BTCUSDT,54340.89,1616543999999,3264650774.817461
BTCUSDT,52303.65,1616630399999,4583159614.046461
BTCUSDT,51293.78,1616716799999,4536327184.957861
BTCUSDT,55025.59,1616803199999,3397036140.751637
BTCUSDT,55817.14,1616889599999,2767070175.861931
BTCUSDT,55777.63,1616975999999,2178777329.4452167
BTCUSDT,57635.47,1617062399999,3877131109.7346454
BTCUSDT,58746.57,1617148799999,3221944107.4550304
BTCUSDT,58740.55,1617235199999,3575976083.804576
BTCUSDT,26817.93,1685663999999,1055132509.8658342
BTCUSDT,27242.59,1685750399999,983857061.640842
BTCUSDT,27069.22,1685836799999,450588672.4704081
BTCUSDT,27115.21,1685923199999,523747237.4389696
BTCUSDT,25728.2,1686009599999,1722665798.0920303
BTCUSDT,27230.08,1686095999999,1797636024.0812125
BTCUSDT,26339.34,1686182399999,1589291467.5372329
BTCUSDT,26498.61,1686268799999,823023638.236875
BTCUSDT,26477.81,1686355199999,741158215.0539023
BTCUSDT,25841.21,1686441599999,1673795235.4008925
BTCUSDT,25925.55,1686527999999,776111471.8669971
BTCUSDT,25905.19,1686614399999,773303698.8633221
BTCUSDT,25934.25,1686700799999,1068985236.5126554
BTCUSDT,25128.6,1686787199999,1152808416.919793
BTCUSDT,25598.49,1686873599999,1224436974.8502872
BTCUSDT,26345.0,1686959999999,1335158158.639614
BTCUSDT,26516.99,1687046399999,738491809.8811625
BTCUSDT,26339.97,1687132799999,571013013.8553362
BTCUSDT,26844.35,1687219199999,954193987.2948112
BTCUSDT,28307.99,1687305599999,1912797983.5310051
BTCUSDT,29993.89,1687391999999,3210301129.3662906
BTCUSDT,29884.92,1687478399999,1775822103.7632556
BTCUSDT,30688.5,1687564799999,2265077496.195469
BTCUSDT,30527.43,1687651199999,933244397.7040019
BTCUSDT,30462.66,1687737599999,926316644.4167664
BTCUSDT,30267.99,1687823999999,1367837657.5451825
BTCUSDT,30692.44,1687910399999,1306206257.0193572
BTCUSDT,30077.41,1687996799999,1224103637.6132562
BTCUSDT,30447.31,1688083199999,1107940389.9242406
BTCUSDT,30472.0,1688169599999,2726355505.5063505
BTCUSDT,38682.52,1701475199999,1669750777.6239815
BTCUSDT,39450.35,1701561599999,1043421976.7660652
BTCUSDT,39972.26,1701647999999,1059860641.0494444
BTCUSDT,41991.1,1701734399999,3285736844.1408806
BTCUSDT,44073.32,1701820799999,2890205389.4901266
BTCUSDT,43762.69,1701907199999,2256979505.594805
BTCUSDT,43273.14,1701993599999,2046945851.8836448
BTCUSDT,44170.99,1702079999999,1875581755.4469104
BTCUSDT,43713.6,1702166399999,1096487106.5648339
BTCUSDT,43789.51,1702252799999,830485162.5569534
BTCUSDT,41253.4,1702339199999,3205540835.5114336
BTCUSDT,41492.39,1702425599999,1773961284.3375635
BTCUSDT,42869.03,1702511999999,1919703389.4848804
BTCUSDT,43022.26,1702598399999,1798740625.30166
BTCUSDT,41940.3,1702684799999,1416898938.5099788
BTCUSDT,42278.03,1702771199999,1020469627.8857332
BTCUSDT,41374.65,1702857599999,1161963642.9627964
BTCUSDT,42657.8,1702943999999,1936003306.0825727
BTCUSDT,42275.99,1703030399999,1747830242.4615936
BTCUSDT,43668.93,1703116799999,2115813869.7796192
BTCUSDT,43861.8,1703203199999,1514529919.1877797
BTCUSDT,43969.04,1703289599999,1436074497.5128598
BTCUSDT,43702.16,1703375999999,722943825.3332176
BTCUSDT,42991.5,1703462399999,1093460634.889423
BTCUSDT,43576.13,1703548799999,1172053386.5109816
BTCUSDT,42508.93,1703635199999,1746333612.3049452
BTCUSDT,43428.85,1703721599999,1554082990.052276
BTCUSDT,42563.76,1703807999999,1508408742.378081
BTCUSDT,42066.95,1703894399999,1803086285.2465773
BTCUSDT,42140.28,1703980799999,964875790.984935
BTCUSDT,42283.58,1704067199999,1001519241.5559053
BTCUSDT,23732.66,1675295999999,7212542002.325099
BTCUSDT,23488.94,1675382399999,8673696845.80511
BTCUSDT,23431.9,1675468799999,7806490899.914181
BTCUSDT,23326.84,1675555199999,3886777607.7960505
BTCUSDT,22932.91,1675641599999,4842463016.833934
BTCUSDT,22762.52,1675727999999,6076050768.117039
BTCUSDT,23240.46,1675814399999,7085929136.45685
BTCUSDT,22963.0,1675900799999,6457585647.820655
BTCUSDT,21796.35,1675987199999,9052973327.19716
BTCUSDT,21625.19,1676073599999,7369456394.906654
BTCUSDT,21862.55,1676159999999,3842000897.79758
BTCUSDT,21783.54,1676246399999,4469822441.4372015
BTCUSDT,21773.97,1676332799999,6404813758.2696295
BTCUSDT,22199.84,1676419199999,7938385476.792083
BTCUSDT,24324.05,1676505599999,8604133693.663172
BTCUSDT,23517.72,1676591999999,11074988148.779009
BTCUSDT,24569.97,1676678399999,11968532252.057327
BTCUSDT,24631.95,1676764799999,5339920389.516133
BTCUSDT,24271.76,1676851199999,7408745406.624342
BTCUSDT,24842.2,1676937599999,8561226688.07291
BTCUSDT,24452.16,1677023999999,9280992344.428871
BTCUSDT,24182.21,1677110399999,9101745945.990707
BTCUSDT,23940.2,1677196799999,9596083721.512953
BTCUSDT,23185.29,1677283199999,8087524100.39044
BTCUSDT,23157.07,1677369599999,4406286300.272117
BTCUSDT,23554.85,1677455999999,4716158181.22559
BTCUSDT,23492.09,1677542399999,6659785788.329373
BTCUSDT,23141.57,1677628799999,6172930936.037335
BTCUSDT,33504.69,1625183999999,2410809595.3904567
BTCUSDT,33786.55,1625270399999,1870193042.3935368
BTCUSDT,34669.13,1625356799999,1478423023.503483
BTCUSDT,35286.51,1625443199999,1544458212.3926332
BTCUSDT,33690.14,1625529599999,2183406257.493829
BTCUSDT,34220.01,1625615999999,1991691100.9482656
BTCUSDT,33862.12,1625702399999,1857658028.480804
BTCUSDT,32875.71,1625788799999,2304973020.298715
BTCUSDT,33815.81,1625875199999,1562958239.3913763
BTCUSDT,33502.87,1625961599999,1171790111.0829952
BTCUSDT,34258.99,1626047999999,1070033013.1920449
